Tag;Code_test;Separation;Position;Time;Date_Time;Date;Time2;factor_aleatorio; Second_day;satellites ; Battery_Level;Distance; Accuracy ; Clock_Offset
21902;12;SI;Levantado;20:30:21;14/06/2020 20:30;14/06/2020;20:30;14/06/20_20:30;73821820;9;4.06;1.128669;5.71E-06;4710
21902;12;SI;Levantado;21:00:21;14/06/2020 21:00;14/06/2020;21:00;14/06/20_21:00;75621640;9;4.06;4.684724;3.44E-06;4740
21902;12;SI;Levantado;21:30:21;14/06/2020 21:30;14/06/2020;21:30;14/06/20_21:30;77421860;7;4.06;11.641566;8.56E-07;4765
21902;25;SI;A_VHF;11:00:20;15/06/2020 11:00;15/06/2020;11:00;15/06/20_11:00;39620130;8;4.18;12.350512;4.22E-06;9999999
21902;25;SI;A_VHF;11:30:20;15/06/2020 11:30;15/06/2020;11:30;15/06/20_11:30;41420300;7;4.18;43.186281;1.95E-06;2215
21902;25;SI;A_VHF;12:00:20;15/06/2020 12:00;15/06/2020;12:00;15/06/20_12:00;43220165;9;4.18;2.38741;3.91E-06;2295
21902;25;SI;A_VHF;12:30:20;15/06/2020 12:30;15/06/2020;12:30;15/06/20_12:30;45020385;9;4.18;6.354631;3.45E-06;2315
21902;25;SI;A_VHF;13:00:20;15/06/2020 13:00;15/06/2020;13:00;15/06/20_13:00;46820185;9;4.18;12.239439;3.27E-06;2295
21902;25;SI;A_VHF;13:30:20;15/06/2020 13:30;15/06/2020;13:30;15/06/20_13:30;48620415;9;4.18;8.366014;4.67E-06;2290
21902;25;SI;A_VHF;14:00:20;15/06/2020 14:00;15/06/2020;14:00;15/06/20_14:00;50420220;9;4.16;7.82635;5.73E-06;2315
21902;25;SI;A_VHF;14:30:20;15/06/2020 14:30;15/06/2020;14:30;15/06/20_14:30;52220415;9;4.16;15.668406;4.61E-06;2330
21902;25;SI;A_VHF;15:00:20;15/06/2020 15:00;15/06/2020;15:00;15/06/20_15:00;54020250;9;4.16;7.337321;6.97E-06;2340
21902;25;SI;A_VHF;15:30:20;15/06/2020 15:30;15/06/2020;15:30;15/06/20_15:30;55820440;9;4.16;7.701106;4.01E-06;2350
21902;25;SI;A_VHF;16:00:20;15/06/2020 16:00;15/06/2020;16:00;15/06/20_16:00;57620270;9;4.16;1.406348;3.54E-06;2360
21902;25;SI;A_VHF;16:30:20;15/06/2020 16:30;15/06/2020;16:30;15/06/20_16:30;59420480;8;4.14;2.120902;4.19E-06;2380
21902;25;SI;A_VHF;17:00:20;15/06/2020 17:00;15/06/2020;17:00;15/06/20_17:00;61220260;9;4.14;16.393664;3.10E-06;2380
21902;25;SI;A_VHF;17:30:20;15/06/2020 17:30;15/06/2020;17:30;15/06/20_17:30;63020490;8;4.14;8.196073;4.82E-06;2375
21902;25;SI;A_VHF;18:00:20;15/06/2020 18:00;15/06/2020;18:00;15/06/20_18:00;64820305;9;4.12;13.0119;4.67E-06;2395
21902;25;SI;A_VHF;18:30:20;15/06/2020 18:30;15/06/2020;18:30;15/06/20_18:30;66620505;9;4.12;6.197023;7.18E-06;2415
21902;25;SI;A_VHF;19:00:20;15/06/2020 19:00;15/06/2020;19:00;15/06/20_19:00;68420315;9;4.1;7.73987;4.75E-06;2420
21902;25;SI;A_VHF;19:30:20;15/06/2020 19:30;15/06/2020;19:30;15/06/20_19:30;70220500;7;4.1;12.873344;1.17E-06;2410
21910;45;NO;A_VHF;20:00:15;08/03/2020 20:00;08/03/2020;20:00;08/03/20_20:00;72015790;6;4.18;14.306119;1.94E-06;9999999
21910;45;NO;A_VHF;20:30:16;08/03/2020 20:30;08/03/2020;20:30;08/03/20_20:30;73816020;7;4.16;15.310634;2.63E-06;3905
21910;45;NO;A_VHF;21:00:15;08/03/2020 21:00;08/03/2020;21:00;08/03/20_21:00;75615835;9;4.16;13.378132;5.85E-06;3930
21910;45;NO;A_VHF;21:30:16;08/03/2020 21:30;08/03/2020;21:30;08/03/20_21:30;77416050;9;4.16;7.543371;4.84E-06;3955
21910;45;NO;A_VHF;22:00:15;08/03/2020 22:00;08/03/2020;22:00;08/03/20_22:00;79215875;8;4.16;15.062929;3.74E-06;3975
21910;45;NO;A_VHF;22:30:16;08/03/2020 22:30;08/03/2020;22:30;08/03/20_22:30;81016115;8;4.14;10.854081;5.56E-06;4005
21910;45;NO;A_VHF;23:00:15;08/03/2020 23:00;08/03/2020;23:00;08/03/20_23:00;82815985;8;4.14;32.035218;3.51E-06;4065
21910;45;NO;A_VHF;23:30:16;08/03/2020 23:30;08/03/2020;23:30;08/03/20_23:30;84616175;9;4.16;5.096879;2.61E-06;4110
21910;45;NO;A_VHF;0:00:16;09/03/2020 0:00;09/03/2020;0:00;09/03/20_00:00;16010;8;4.14;19.721805;2.87E-06;4115
21910;45;NO;A_VHF;0:30:16;09/03/2020 0:30;09/03/2020;0:30;09/03/20_00:30;1816235;9;4.14;11.357611;4.02E-06;4125
21910;45;NO;A_VHF;1:00:16;09/03/2020 1:00;09/03/2020;1:00;09/03/20_01:00;3616075;9;4.14;10.120188;2.63E-06;4160
21910;45;NO;A_VHF;1:30:16;09/03/2020 1:30;09/03/2020;1:30;09/03/20_01:30;5416310;9;4.14;14.448624;3.30E-06;4210
21910;45;NO;A_VHF;2:00:16;09/03/2020 2:00;09/03/2020;2:00;09/03/20_02:00;7216150;8;4.12;6.767085;4.83E-06;4255
21910;45;NO;A_VHF;2:30:16;09/03/2020 2:30;09/03/2020;2:30;09/03/20_02:30;9016375;8;4.12;4.969796;7.14E-06;4285
21910;45;NO;A_VHF;3:00:16;09/03/2020 3:00;09/03/2020;3:00;09/03/20_03:00;10816205;8;4.14;6.474255;3.82E-06;4305
21910;45;NO;A_VHF;3:30:16;09/03/2020 3:30;09/03/2020;3:30;09/03/20_03:30;12616445;8;4.12;10.171414;5.78E-06;4335
21910;45;NO;A_VHF;4:00:16;09/03/2020 4:00;09/03/2020;4:00;09/03/20_04:00;14416315;8;4.12;30.268741;4.54E-06;4395
21910;45;NO;A_VHF;4:30:16;09/03/2020 4:30;09/03/2020;4:30;09/03/20_04:30;16216535;10;4.12;11.350816;5.23E-06;4455
21910;45;NO;A_VHF;5:00:16;09/03/2020 5:00;09/03/2020;5:00;09/03/20_05:00;18016375;9;4.1;10.062399;2.96E-06;4485
21910;45;NO;A_VHF;5:30:16;09/03/2020 5:30;09/03/2020;5:30;09/03/20_05:30;19816615;7;4.12;16.386991;1.85E-06;4510
21910;45;NO;A_VHF;6:00:16;09/03/2020 6:00;09/03/2020;6:00;09/03/20_06:00;21616460;8;4.12;2.301598;8.59E-06;4550
21910;45;NO;A_VHF;6:30:16;09/03/2020 6:30;09/03/2020;6:30;09/03/20_06:30;23416680;8;4.12;6.13039;5.55E-06;4590
21910;45;NO;A_VHF;7:00:16;09/03/2020 7:00;09/03/2020;7:00;09/03/20_07:00;25216520;7;4.12;14.917506;6.11E-06;4620
21910;45;NO;A_VHF;7:30:16;09/03/2020 7:30;09/03/2020;7:30;09/03/20_07:30;27016730;7;4.12;18.377852;4.84E-06;4640
21910;33;NO;Levantado;20:00:24;11/03/2020 20:00;11/03/2020;20:00;11/03/20_20:00;72024800;6;4.1;23.103993;1.13E-06;9999999
21910;33;NO;Levantado;20:30:25;11/03/2020 20:30;11/03/2020;20:30;11/03/20_20:30;73825000;8;4.12;4.040165;5.86E-06;3900
21910;33;NO;Levantado;21:00:24;11/03/2020 21:00;11/03/2020;21:00;11/03/20_21:00;75624850;8;4.12;21.345658;5.87E-06;3925
21910;33;NO;Levantado;21:30:25;11/03/2020 21:30;11/03/2020;21:30;11/03/20_21:30;77425045;8;4.1;6.295241;6.75E-06;3960
21910;33;NO;Levantado;22:00:24;11/03/2020 22:00;11/03/2020;22:00;11/03/20_22:00;79224870;8;4.12;5.591094;5.15E-06;3975
21910;33;NO;Levantado;22:30:25;11/03/2020 22:30;11/03/2020;22:30;11/03/20_22:30;81025035;6;4.1;35.439076;6.70E-06;3960
21910;33;NO;Levantado;23:00:24;11/03/2020 23:00;11/03/2020;23:00;11/03/20_23:00;82824900;8;4.1;7.700121;4.02E-06;3960
21910;33;NO;Levantado;23:30:25;11/03/2020 23:30;11/03/2020;23:30;11/03/20_23:30;84625120;8;4.08;5.936849;2.87E-06;4010
21910;33;NO;Levantado;0:00:24;12/03/2020 0:00;12/03/2020;0:00;12/03/20_00:00;24960;8;4.1;4.516381;2.74E-06;4065
21910;33;NO;Levantado;0:30:25;12/03/2020 0:30;12/03/2020;0:30;12/03/20_00:30;1825175;8;4.08;7.542838;2.89E-06;4095
21910;33;NO;Levantado;1:00:24;12/03/2020 1:00;12/03/2020;1:00;12/03/20_01:00;3624995;9;4.1;7.440824;3.64E-06;4100
21910;33;NO;Levantado;1:30:25;12/03/2020 1:30;12/03/2020;1:30;12/03/20_01:30;5425210;8;4.1;12.048303;3.72E-06;4105
21910;33;NO;Levantado;2:00:25;12/03/2020 2:00;12/03/2020;2:00;12/03/20_02:00;7225055;7;4.08;5.174862;6.11E-06;4135
21910;33;NO;Levantado;2:30:25;12/03/2020 2:30;12/03/2020;2:30;12/03/20_02:30;9025275;7;4.08;14.897923;4.64E-06;4180
21910;33;NO;Levantado;3:00:25;12/03/2020 3:00;12/03/2020;3:00;12/03/20_03:00;10825110;7;4.08;3.176488;3.30E-06;4215
21910;33;NO;Levantado;3:30:25;12/03/2020 3:30;12/03/2020;3:30;12/03/20_03:30;12625335;7;4.08;13.363238;4.22E-06;4240
21910;33;NO;Levantado;4:00:25;12/03/2020 4:00;12/03/2020;4:00;12/03/20_04:00;14425170;7;4.08;0.939433;7.54E-06;4265
21910;33;NO;Levantado;4:30:25;12/03/2020 4:30;12/03/2020;4:30;12/03/20_04:30;16225385;7;4.08;9.632498;2.72E-06;4290
21910;33;NO;Levantado;5:00:25;12/03/2020 5:00;12/03/2020;5:00;12/03/20_05:00;18025180;6;4.08;54.712031;1.24E-06;4295
21910;33;NO;Levantado;5:30:25;12/03/2020 5:30;12/03/2020;5:30;12/03/20_05:30;19825425;7;4.08;14.540284;4.26E-06;4305
21910;33;NO;Levantado;6:00:25;12/03/2020 6:00;12/03/2020;6:00;12/03/20_06:00;21625275;7;4.08;14.789889;5.12E-06;4355
21910;33;NO;Levantado;6:30:25;12/03/2020 6:30;12/03/2020;6:30;12/03/20_06:30;23425475;7;4.08;32.590252;5.24E-06;4400
21910;33;NO;Levantado;7:00:25;12/03/2020 7:00;12/03/2020;7:00;12/03/20_07:00;25225300;8;4.08;28.665951;2.66E-06;4410
21910;33;NO;Levantado;7:30:25;12/03/2020 7:30;12/03/2020;7:30;12/03/20_07:30;27025410;6;4.08;116.43367;2.34E-06;4360
21910;63;NO;A_VHF;9:00:13;18/03/2020 9:00;18/03/2020;9:00;18/03/20_09:00;32413250;8;4.22;12.872324;3.59E-06;9999999
21910;63;NO;A_VHF;9:30:13;18/03/2020 9:30;18/03/2020;9:30;18/03/20_09:30;34213460;8;4.22;6.506083;3.27E-06;2355
21910;63;NO;A_VHF;10:00:13;18/03/2020 10:00;18/03/2020;10:00;18/03/20_10:00;36013285;8;4.22;19.700711;3.08E-06;2505
21910;63;NO;A_VHF;10:30:13;18/03/2020 10:30;18/03/2020;10:30;18/03/20_10:30;37813515;8;4.22;13.831112;2.85E-06;2475
21910;63;NO;A_VHF;11:00:13;18/03/2020 11:00;18/03/2020;11:00;18/03/20_11:00;39613325;8;4.22;3.913473;7.59E-06;2405
21910;63;NO;A_VHF;11:30:13;18/03/2020 11:30;18/03/2020;11:30;18/03/20_11:30;41413545;8;4.22;1.47816;3.96E-06;2400
21910;63;NO;A_VHF;12:00:13;18/03/2020 12:00;18/03/2020;12:00;18/03/20_12:00;43213350;9;4.2;3.652688;6.78E-06;2445
21910;63;NO;A_VHF;12:30:13;18/03/2020 12:30;18/03/2020;12:30;18/03/20_12:30;45013555;8;4.22;12.562296;1.45E-06;2475
21910;63;NO;A_VHF;13:00:13;18/03/2020 13:00;18/03/2020;13:00;18/03/20_13:00;46813385;8;4.22;6.671752;2.34E-06;2485
21910;63;NO;A_VHF;13:30:13;18/03/2020 13:30;18/03/2020;13:30;18/03/20_13:30;48613585;8;4.22;3.328402;3.47E-06;2490
21910;63;NO;A_VHF;14:00:13;18/03/2020 14:00;18/03/2020;14:00;18/03/20_14:00;50413400;8;4.2;9.956584;4.01E-06;2495
21910;63;NO;A_VHF;14:30:13;18/03/2020 14:30;18/03/2020;14:30;18/03/20_14:30;52213605;8;4.2;8.79968;2.45E-06;2505
21910;63;NO;A_VHF;15:00:13;18/03/2020 15:00;18/03/2020;15:00;18/03/20_15:00;54013405;7;4.2;16.433674;4.97E-06;2510
21910;63;NO;A_VHF;15:30:13;18/03/2020 15:30;18/03/2020;15:30;18/03/20_15:30;55813630;9;4.2;6.586458;5.70E-06;2520
21910;63;NO;A_VHF;16:00:13;18/03/2020 16:00;18/03/2020;16:00;18/03/20_16:00;57613420;7;4.2;28.096022;4.59E-06;2530
21910;63;NO;A_VHF;16:30:13;18/03/2020 16:30;18/03/2020;16:30;18/03/20_16:30;59413640;7;4.2;10.193783;1.47E-06;2535
21910;63;NO;A_VHF;17:00:13;18/03/2020 17:00;18/03/2020;17:00;18/03/20_17:00;61213465;6;4.18;12.296449;8.18E-07;2555
21910;63;NO;A_VHF;17:30:13;18/03/2020 17:30;18/03/2020;17:30;18/03/20_17:30;63013695;7;4.2;6.292825;3.06E-06;2590
21910;63;NO;A_VHF;18:00:13;18/03/2020 18:00;18/03/2020;18:00;18/03/20_18:00;64813520;7;4.18;8.31174;2.69E-06;2625
21910;63;NO;A_VHF;18:30:13;18/03/2020 18:30;18/03/2020;18:30;18/03/20_18:30;66613745;7;4.18;11.658946;3.13E-06;2650
21910;63;NO;A_VHF;19:00:13;18/03/2020 19:00;18/03/2020;19:00;18/03/20_19:00;68413580;6;4.18;26.228854;4.64E-06;2675
21910;63;NO;A_VHF;19:30:13;18/03/2020 19:30;18/03/2020;19:30;18/03/20_19:30;70213795;8;4.16;10.237791;4.22E-06;2700
21910;63;NO;A_VHF;20:00:13;18/03/2020 20:00;18/03/2020;20:00;18/03/20_20:00;72013640;7;4.18;6.595273;7.53E-06;2730
21910;63;NO;A_VHF;20:30:13;18/03/2020 20:30;18/03/2020;20:30;18/03/20_20:30;73813860;8;4.16;7.632057;4.77E-06;2765
21910;57;NO;Paralelo;11:00:22;19/03/2020 11:00;19/03/2020;11:00;19/03/20_11:00;39622690;7;4.2;8.642163;2.28E-06;9999999
21910;57;NO;Paralelo;11:30:22;19/03/2020 11:30;19/03/2020;11:30;19/03/20_11:30;41422900;8;4.22;9.355174;4.60E-06;1795
21910;57;NO;Paralelo;12:00:22;19/03/2020 12:00;19/03/2020;12:00;19/03/20_12:00;43222715;8;4.2;9.738031;3.14E-06;1910
21910;57;NO;Paralelo;12:30:22;19/03/2020 12:30;19/03/2020;12:30;19/03/20_12:30;45022920;7;4.2;12.110903;1.98E-06;1875
21910;57;NO;Paralelo;13:00:26;19/03/2020 13:00;19/03/2020;13:00;19/03/20_13:00;46826735;7;4.2;11.871797;3.14E-06;1810
21910;57;NO;Paralelo;13:30:26;19/03/2020 13:30;19/03/2020;13:30;19/03/20_13:30;48626950;6;4.2;5.627312;2.58E-06;1810
21910;57;NO;Paralelo;14:00:22;19/03/2020 14:00;19/03/2020;14:00;19/03/20_14:00;50422790;6;4.18;4.981828;4.49E-06;1870
21910;57;NO;Paralelo;14:30:22;19/03/2020 14:30;19/03/2020;14:30;19/03/20_14:30;52222970;7;4.18;25.7643;2.24E-06;1910
21910;57;NO;Paralelo;15:00:22;19/03/2020 15:00;19/03/2020;15:00;19/03/20_15:00;54022770;6;4.18;14.382075;7.81E-06;1890
21910;57;NO;Paralelo;15:30:22;19/03/2020 15:30;19/03/2020;15:30;19/03/20_15:30;55822990;7;4.18;15.569208;7.22E-06;1870
21910;57;NO;Paralelo;16:00:22;19/03/2020 16:00;19/03/2020;16:00;19/03/20_16:00;57622820;5;4.18;3.865315;2.61E-07;1895
21910;57;NO;Paralelo;16:30:23;19/03/2020 16:30;19/03/2020;16:30;19/03/20_16:30;59423035;6;4.18;14.486131;3.51E-06;1940
21910;57;NO;Paralelo;17:00:22;19/03/2020 17:00;19/03/2020;17:00;19/03/20_17:00;61222850;7;4.18;4.951103;5.55E-06;1965
21910;57;NO;Paralelo;17:30:23;19/03/2020 17:30;19/03/2020;17:30;19/03/20_17:30;63023055;6;4.16;5.986707;5.51E-06;1965
21910;57;NO;Paralelo;18:00:22;19/03/2020 18:00;19/03/2020;18:00;19/03/20_18:00;64822895;5;4.16;0.640542;1.32E-06;1975
21910;57;NO;Paralelo;18:30:28;19/03/2020 18:30;19/03/2020;18:30;19/03/20_18:30;66628105;6;4.16;18.213293;3.06E-06;2005
21910;57;NO;Paralelo;19:00:25;19/03/2020 19:00;19/03/2020;19:00;19/03/20_19:00;68425955;5;4.16;11.507471;8.76E-07;2045
21910;57;NO;Paralelo;19:30:23;19/03/2020 19:30;19/03/2020;19:30;19/03/20_19:30;70223185;6;4.14;6.984107;1.23E-06;2090
21910;57;NO;Paralelo;20:00:26;19/03/2020 20:00;19/03/2020;20:00;19/03/20_20:00;72026020;6;4.14;7.857072;1.37E-06;2125
21910;57;NO;Paralelo;20:30:29;19/03/2020 20:30;19/03/2020;20:30;19/03/20_20:30;73829225;5;4.14;26.362814;1.06E-06;2140
21910;57;NO;Paralelo;21:00:26;19/03/2020 21:00;19/03/2020;21:00;19/03/20_21:00;75626070;7;4.14;13.771945;3.37E-06;2155
21910;57;NO;Paralelo;21:30:26;19/03/2020 21:30;19/03/2020;21:30;19/03/20_21:30;77426295;6;4.12;12.646996;3.08E-06;2190
21910;57;NO;Paralelo;22:00:26;19/03/2020 22:00;19/03/2020;22:00;19/03/20_22:00;79226140;6;4.14;9.039032;2.51E-06;2235
21910;57;NO;Paralelo;22:30:25;19/03/2020 22:30;19/03/2020;22:30;19/03/20_22:30;81025365;6;4.12;3.984455;1.02E-06;2275
21910;51;NO;Levantado;13:00:14;20/03/2020 13:00;20/03/2020;13:00;20/03/20_13:00;46814850;7;4.16;10.285404;4.61E-06;9999999
21910;51;NO;Levantado;13:30:15;20/03/2020 13:30;20/03/2020;13:30;20/03/20_13:30;48615040;6;4.16;3.378751;5.81E-06;1945
21910;51;NO;Levantado;14:00:14;20/03/2020 14:00;20/03/2020;14:00;20/03/20_14:00;50414845;7;4.16;11.39913;2.32E-06;1965
21910;51;NO;Levantado;14:30:15;20/03/2020 14:30;20/03/2020;14:30;20/03/20_14:30;52215055;7;4.16;13.462905;2.53E-06;1960
21910;51;NO;Levantado;15:00:14;20/03/2020 15:00;20/03/2020;15:00;20/03/20_15:00;54014880;7;4.16;18.843377;4.54E-06;1965
21910;51;NO;Levantado;15:30:15;20/03/2020 15:30;20/03/2020;15:30;20/03/20_15:30;55815095;8;4.14;29.77721;2.68E-06;1990
21910;51;NO;Levantado;16:00:14;20/03/2020 16:00;20/03/2020;16:00;20/03/20_16:00;57614900;5;4.16;24.405673;1.73E-06;2010
21910;51;NO;Levantado;16:30:15;20/03/2020 16:30;20/03/2020;16:30;20/03/20_16:30;59415120;6;4.14;6.483553;1.01E-06;2020
21910;51;NO;Levantado;17:00:14;20/03/2020 17:00;20/03/2020;17:00;20/03/20_17:00;61214960;6;4.14;5.486681;2.24E-06;2045
21910;51;NO;Levantado;17:30:15;20/03/2020 17:30;20/03/2020;17:30;20/03/20_17:30;63015185;7;4.14;8.194716;2.84E-06;2085
21910;51;NO;Levantado;18:00:15;20/03/2020 18:00;20/03/2020;18:00;20/03/20_18:00;64815005;7;4.14;0.770565;4.96E-06;2115
21910;51;NO;Levantado;18:30:15;20/03/2020 18:30;20/03/2020;18:30;20/03/20_18:30;66615235;7;4.14;16.108656;3.77E-06;2135
21910;51;NO;Levantado;19:00:15;20/03/2020 19:00;20/03/2020;19:00;20/03/20_19:00;68415065;6;4.12;7.444636;1.23E-06;2160
21910;51;NO;Levantado;19:30:15;20/03/2020 19:30;20/03/2020;19:30;20/03/20_19:30;70215300;7;4.12;11.284958;1.87E-06;2195
21910;51;NO;Levantado;20:00:15;20/03/2020 20:00;20/03/2020;20:00;20/03/20_20:00;72015115;8;4.12;9.316421;5.48E-06;2225
21910;51;NO;Levantado;20:30:15;20/03/2020 20:30;20/03/2020;20:30;20/03/20_20:30;73815335;8;4.12;5.074301;3.69E-06;2240
21910;51;NO;Levantado;21:00:15;20/03/2020 21:00;20/03/2020;21:00;20/03/20_21:00;75615160;7;4.12;12.755124;1.37E-06;2255
21910;51;NO;Levantado;21:30:15;20/03/2020 21:30;20/03/2020;21:30;20/03/20_21:30;77415395;8;4.12;10.992;3.31E-06;2285
21910;51;NO;Levantado;22:00:15;20/03/2020 22:00;20/03/2020;22:00;20/03/20_22:00;79215225;8;4.12;8.047594;2.76E-06;2325
21910;51;NO;Levantado;22:30:15;20/03/2020 22:30;20/03/2020;22:30;20/03/20_22:30;81015435;8;4.12;5.06729;2.88E-06;2350
21910;51;NO;Levantado;23:00:15;20/03/2020 23:00;20/03/2020;23:00;20/03/20_23:00;82815280;7;4.12;11.293638;1.77E-06;2370
21910;51;NO;Levantado;23:30:15;20/03/2020 23:30;20/03/2020;23:30;20/03/20_23:30;84615500;7;4.1;5.632841;2.69E-06;2400
21910;51;NO;Levantado;0:00:15;21/03/2020 0:00;21/03/2020;0:00;21/03/20_00:00;15330;7;4.12;16.823925;1.72E-06;2430
21910;51;NO;Levantado;0:30:15;21/03/2020 0:30;21/03/2020;0:30;21/03/20_00:30;1815560;7;4.1;14.860492;5.42E-06;2460
21910;81;NO;A_VHF;19:00:16;25/03/2020 19:00;25/03/2020;19:00;25/03/20_19:00;68416190;7;4.22;1.666035;5.39E-06;9999999
21910;81;NO;A_VHF;19:30:16;25/03/2020 19:30;25/03/2020;19:30;25/03/20_19:30;70216420;8;4.22;4.588367;5.34E-06;3305
21910;81;NO;A_VHF;20:00:16;25/03/2020 20:00;25/03/2020;20:00;25/03/20_20:00;72016255;8;4.22;13.154367;3.16E-06;3445
21910;81;NO;A_VHF;20:30:16;25/03/2020 20:30;25/03/2020;20:30;25/03/20_20:30;73816475;8;4.2;15.569208;4.63E-06;3435
21910;81;NO;A_VHF;21:00:16;25/03/2020 21:00;25/03/2020;21:00;25/03/20_21:00;75616335;9;4.2;8.761168;4.73E-06;3400
21910;81;NO;A_VHF;21:30:16;25/03/2020 21:30;25/03/2020;21:30;25/03/20_21:30;77416550;8;4.2;3.712701;3.70E-06;3425
21910;81;NO;A_VHF;22:00:16;25/03/2020 22:00;25/03/2020;22:00;25/03/20_22:00;79216385;7;4.2;16.206649;1.54E-06;3480
21910;81;NO;A_VHF;22:30:16;25/03/2020 22:30;25/03/2020;22:30;25/03/20_22:30;81016620;8;4.22;14.651703;6.75E-06;3530
21910;81;NO;A_VHF;23:00:16;25/03/2020 23:00;25/03/2020;23:00;25/03/20_23:00;82816450;7;4.2;14.380801;2.10E-06;3560
21910;81;NO;A_VHF;23:30:16;25/03/2020 23:30;25/03/2020;23:30;25/03/20_23:30;84616700;9;4.2;8.473729;3.17E-06;3590
21910;81;NO;A_VHF;0:00:16;26/03/2020 0:00;26/03/2020;0:00;26/03/20_00:00;16530;9;4.2;7.015804;4.16E-06;3630
21910;81;NO;A_VHF;0:30:16;26/03/2020 0:30;26/03/2020;0:30;26/03/20_00:30;1816750;7;4.18;18.313274;3.71E-06;3660
21910;75;NO;Paralelo;11:00:22;26/03/2020 11:00;26/03/2020;11:00;26/03/20_11:00;39622260;8;4.2;3.867702;4.10E-06;9999999
21910;75;NO;Paralelo;11:30:22;26/03/2020 11:30;26/03/2020;11:30;26/03/20_11:30;41422460;8;4.2;7.291421;5.00E-06;2360
21910;75;NO;Paralelo;12:00:22;26/03/2020 12:00;26/03/2020;12:00;26/03/20_12:00;43222310;7;4.2;7.137094;3.54E-06;2365
21910;75;NO;Paralelo;12:30:22;26/03/2020 12:30;26/03/2020;12:30;26/03/20_12:30;45022495;6;4.2;16.932285;1.61E-06;2405
21910;75;NO;Paralelo;13:00:22;26/03/2020 13:00;26/03/2020;13:00;26/03/20_13:00;46822325;6;4.18;20.713939;4.57E-06;2430
21910;75;NO;Paralelo;13:30:22;26/03/2020 13:30;26/03/2020;13:30;26/03/20_13:30;48622580;5;4.18;11.84529;4.91E-07;2465
21910;75;NO;Paralelo;14:00:22;26/03/2020 14:00;26/03/2020;14:00;26/03/20_14:00;50422355;7;4.18;9.579104;2.01E-06;2485
21910;75;NO;Paralelo;14:30:22;26/03/2020 14:30;26/03/2020;14:30;26/03/20_14:30;52222565;6;4.2;10.747737;3.85E-06;2470
21910;75;NO;Paralelo;15:00:22;26/03/2020 15:00;26/03/2020;15:00;26/03/20_15:00;54022370;5;4.18;14.541773;1.95E-06;2460
21910;75;NO;Paralelo;15:30:27;26/03/2020 15:30;26/03/2020;15:30;26/03/20_15:30;55827590;7;4.18;18.50596;6.16E-06;2475
21910;75;NO;Paralelo;16:00:22;26/03/2020 16:00;26/03/2020;16:00;26/03/20_16:00;57622415;5;4.18;8.481375;3.10E-07;2510
21910;75;NO;Paralelo;16:30:26;26/03/2020 16:30;26/03/2020;16:30;26/03/20_16:30;59426640;5;4.16;0.717366;1.12E-06;2545
21910;75;NO;Paralelo;17:00:22;26/03/2020 17:00;26/03/2020;17:00;26/03/20_17:00;61222445;7;4.18;5.129968;3.98E-06;2560
21910;75;NO;Paralelo;17:30:22;26/03/2020 17:30;26/03/2020;17:30;26/03/20_17:30;63022680;7;4.16;3.370981;2.66E-06;2570
21910;75;NO;Paralelo;18:00:22;26/03/2020 18:00;26/03/2020;18:00;26/03/20_18:00;64822510;8;4.16;5.245832;2.78E-06;2600
21910;75;NO;Paralelo;18:30:22;26/03/2020 18:30;26/03/2020;18:30;26/03/20_18:30;66622730;6;4.16;6.592914;3.88E-06;2635
21910;75;NO;Paralelo;19:00:22;26/03/2020 19:00;26/03/2020;19:00;26/03/20_19:00;68422585;7;4.16;6.993637;1.79E-06;2675
21910;75;NO;Paralelo;19:30:22;26/03/2020 19:30;26/03/2020;19:30;26/03/20_19:30;70222805;8;4.14;12.023484;2.16E-06;2715
21910;75;NO;Paralelo;20:00:22;26/03/2020 20:00;26/03/2020;20:00;26/03/20_20:00;72022655;8;4.14;7.805761;4.96E-06;2750
21910;75;NO;Paralelo;20:30:22;26/03/2020 20:30;26/03/2020;20:30;26/03/20_20:30;73822880;8;4.14;21.440486;7.29E-06;2785
21910;75;NO;Paralelo;21:00:22;26/03/2020 21:00;26/03/2020;21:00;26/03/20_21:00;75622745;8;4.14;6.813557;3.59E-06;2830
21910;75;NO;Paralelo;21:30:22;26/03/2020 21:30;26/03/2020;21:30;26/03/20_21:30;77422980;8;4.14;7.170273;2.89E-06;2885
21910;75;NO;Paralelo;22:00:22;26/03/2020 22:00;26/03/2020;22:00;26/03/20_22:00;79222835;8;4.12;10.234983;3.28E-06;2935
21910;75;NO;Paralelo;22:30:23;26/03/2020 22:30;26/03/2020;22:30;26/03/20_22:30;81023075;8;4.12;5.242427;4.35E-06;2980
21910;69;NO;Levantado;18:00:20;29/03/2020 18:00;29/03/2020;18:00;29/03/20_18:00;64820840;7;4.2;4.759661;2.70E-06;9999999
21910;69;NO;Levantado;18:30:21;29/03/2020 18:30;29/03/2020;18:30;29/03/20_18:30;66621160;6;4.2;112.596993;2.29E-06;3000
21910;69;NO;Levantado;19:00:20;29/03/2020 19:00;29/03/2020;19:00;29/03/20_19:00;68420880;7;4.2;5.457201;2.96E-06;3070
21910;69;NO;Levantado;19:30:21;29/03/2020 19:30;29/03/2020;19:30;29/03/20_19:30;70221100;8;4.2;14.579673;2.46E-06;3025
